text,label
"“Paracetamol is helpful to lower fever, particularly when the temperature approaches dangerous levels. It helps reduce the likelihood of fever-induced convulsions and discomfort,”",FALSE
“Just In : Malacanang Goodnews Pres Bbm Naia Papalitan Na Atty.gadon Pinakita Ebdensya D1lawan Iyak (Pres Bbm Naia will be replaced Atty.gadon showed evidence Dilawan cried).”,FALSE
"“[These] can cause dehydration when we really need to hydrate most,”",FALSE
"“moderate alternative to the MNLF,”",FALSE
"“Ang PCOO siguro ang nag-ano [nag-tanggal] kasi yun naman ang aksyon ni Vic Rodriguez (The PCOO might have [removed Badoy] because that was [Executive Secretary] Vic Rodriguez’ action): ‘Anyone who is co-terminus, you end your political life by June 30,’”",FALSE
"“avail of all legal remedies available to them, including elevating the decision to the Supreme Court for review.”",FALSE
“DELIKADO RUSSIA SINABING LULUSOB SA TERITORYO NG UNITED STATES (Dangerous! Russia declared invasion of United States territory)!”,FALSE
"“KAKAPASOK LANG NA BALITA Prof. CLARITA CARLOS SINAGOT SI Pres MARCOS. CLARITA CARLOS SIBAK NA_ OMG (Breaking news: Prof. Clarita Carlos answered President Marcos, Clarita Carlos now fired_Oh my gosh).”",FALSE
"“The Turning Point: Twenty-six accounts of February events in the Philippines,”",FALSE
“KANINO BA TALAGA DAPAT IDUGTONG ANG SALITANG “MAGNANAKAW?”,FALSE
“wanted Marcos to come visit her so she can personally apologize.”,FALSE
"“on his deathbed, former president Marcos mentioned that 3% of his wealth would go to his family while the remaining 97% would go to the Filipino people.”",FALSE
“honors America’s unwavering commitment to supporting Taiwan’s vibrant Democracy.”,FALSE
“manila to tuguegarao. 4hrs n lang (only four hours).”,FALSE
“the Philippines has no intention of rejoining the ICC”,FALSE
“use [the sultan’s] territory in present-day Malaysia.”,FALSE
“FINALLY! ANG MULING PAGBUBUKAS NG (the reopening of the) BATAAN NUCLEAR POWER PLANT!!”,FALSE
“American hinahamon Ang china sa gyera (U.S. challenges China to war)”,FALSE
"“Kung may kati2x di mo na kailangan pang kamutin para mawala. Di mo na kailangan pang epa check para mawala. Di mo na kailangan pang ma stress,Dahil ang ang tanging paraan lang ay pahiran ng ZUDAIFU CREAM para mawala, Bilis Tanggal agad ang kati.”",FALSE
“Magpadala ng mensahe 50% diskwento (Send a message [for a] 50% discount).”,FALSE
“Gadon questions legality of 33-year old law renaming MIA to NAIA”,FALSE
"“Treatment of Asthma – Pneumonia – Bronchitis, no need to go to the hospital, treat it at home.”",FALSE
"“MGA KAKAMPINK, NAWINDANG SA EBIDENSYANG KUMALAT NA NAGPAPATUNAY NA MALAYSIAN SI NINOY BAGO PUMANAW (Kakampinks [supporters of former vice president Leni Robredo] shocked by  evidence showing Ninoy was a Malaysian before he died),”",FALSE
"“Angat buhay ni Leni. Libreng school supplies Sa mga kabataan , kinumpiska Ng mga pulis (Leni’s Angat Buhay. Free school supplies for the youth, confiscated by the police).”",FALSE
"“Nakakabaliw na pangyayari, isang kahindik-hindik na insidente ang nangyari sa harap ng SM MegaMall, libu-libong tao ang pumila sa gulo na nagdulot ng traffic, may mga nahimatay pa at kinailangan pang ma-ospital.”",FALSE
"“UP DILIMAN NA SHOCKED. ITO ANG MATINDING UTOS NG PANGULO (This is the fierce order of the president), CONFIRMED, SARADO NA (closed down)!”",FALSE
“Tinanggap naman ho natin… dahil ito naman po ay voluntary at libre naman ho itong mga impormasyon na ito (We accepted it… because it is voluntary and the information was provided for free).”,FALSE
“Russian President Vladimir Putin nanganganib ang buhay ngayon! Limousine tinambangan habang siya ay papauwi! (Russian President Vladimir Putin is currently in serious danger! Limousine ambushed while heading home!)”,FALSE
"“Pray for Japan, ilang maagang pinsala ng Super Typhoon Nanmadol na tumatama sa Japan ngayon (some of the early damage by super typhoon Nanmadol that is currently devastating Japan).”",FALSE
"“I have no strong feelings about it. I mean if people want to rename the airport and if you get public support for it, then yes, go ahead. If not, then no,”",FALSE
“JUST IN: HALA! PRES MARCOS CONG. MARCOLETA BABANG-GAEN ANG OLIGARKO/ MAHAL na KURYENTE TINULDOKAN NA.”,FALSE
"“Malaking magandang balita. Osteoarthritis, Joint Pain, Hernia, Arthritis sa loob ng maraming taon, mawawala pagkatapos ng 3 linggong paggamit (Huge, good news. Osteoarthritis, joint pain, hernia, arthritis that lasted for many years will disappear in just 3 weeks of use).”",FALSE
"“We advise the public to be careful and to see their doctor if they have liver-related concerns,”",FALSE
"“Naku po! Chinese President Xi Jinping ikinulong umano sa Beijing – CCP ipinalit si Li Qiaoming (Oh, no! Chinese President Xi Jinping allegedly jailed in Beijing – CCP [Chinese Communist Party] placed Li Qiaoming).”",FALSE
"“KAKAPASOK LANG HALA KA! ESTADUS UNIDOS BIDEN NAGULAT sa NAKAKA-BIGLANG UTOS ni PRESMARCOS CH1NA 1YAK (JUST IN. OH, NO! [United States President Joe] BIDEN SURPRISED BY SHOCKING ORDER OF MARCOS, CHINA CRIES).”",FALSE
“trillions of dollars in gold assets”,FALSE
“Kaniyang pagbabahagi na gagawa ang kaniyang pamahalaan ng paraan para maging pantay ang kalalabasan ng kaso at hindi magkaroon ng anumang klase ng lamangan sa pagitan ng dalawang kampo ([Marcos] shared that his administration will make a way for the case to achieve fair results and avoid any impartiality between the two camps).”,FALSE
"“Marcos Wealth mula sa Mahigit 170 Bangko sa buong Mundo, Ipopondo na para sa Sambayanang Pilipino (Marcos wealth in over 170 banks worldwide, to be used as public funds for the Filipino people)!”",FALSE
“has not accredited any review center to conduct review classes nor published examination materials for the PNP Entrance and Promotional Examination.”,FALSE
“who kills journalists and critical Filipinos.”,FALSE
“Bakit wala nag babalita nito (Why is no one reporting about this)”,FALSE
"“JUST IN PAKTAY NA PresMARCOS NABIGLA sa MATINDING UTOS ni ENRILE RENATO RAOUL WALA ng TAKAS KUL0NG (Oh, no. President [Ferdinand] Marcos shocked by the harsh order of Enrile; Renato, Raoul no escape, jailed)”",FALSE
“who kills journalists and critical Filipinos.”,FALSE
“BBM [Marcos] NAMES VERGEIRE AS NEW PNP CHIEF.”,FALSE
“cannot assure its quality and safety.”,FALSE
"“1,391,510 people have recovered from the disease, leave phone numbers for advice on buying.”",FALSE
“The Complete Prophecies of Nostradamus”,FALSE
"“OMG! BAG0NG UT0S PRES MARCOS HARRY ROQUE lPALlT D0J REMULLA RESlGN GEN BANTAG BÂLlK BUC0R (New order of Marcos, Harry Roque to replace Remulla [who] resigned, Gen. [Gerald] Bantag has returned to BuCor [Bureau of Corrections]”",FALSE
“BOYING MASTERMIND. GEN. BANTAG LUSOT NA SA KASO (Bantag cleared from case).”,FALSE
“JUST IN: LAGOT NA! ZULUETA BUKING NA TUNAY MASTERMIND! BANTAG DISMISS CASE NA! REMULLA NA-SHOCKED (Just in: Oh no! Zulueta revealed as the real mastermind! Bantag’s case dismissed! [Justice Secretary Jesus Crispin “Boying”,FALSE
"“SAWAKAS! ex-PRRD UMÂKSY0N NA Gen BANTAG BÂLlK BUCOR CATAPANG UMÂMlN NA REMULLA PALPÂK (At last! ex-[President Duterte] took action, Gen. Bantag returns to BuCor, [acting BuCor Chief Gregorio] Catapang confessed, [Justice Secretary] Remulla failed)”",FALSE
"“TAOB SI LENI SA PABAHAY NI PBBM! 3K UNITS PATAPOS NA,DI BINABALITA NG MEDIA? (Leni [Robredo] beaten by [President Bongbong Marcos’ housing program! 3,000 units about to be finished, not reported by the media?)”",FALSE
“Hindi ko po sinasabing walang dayaan na nangyari. Ang sinasabi ko lang… walang nakita ‘yong ating mga teams (I’m not saying that no electoral fraud happened. I’m only saying that… our teams didn’t see anything).”,FALSE
"“Disinformation campaigns often begin well before elections to create confusion and allow the losers to challenge results,”",FALSE
"“Take a [shower] once or twice a day, for 10 minutes in lukewarm water. Use mild soap and avoid too hot or too cold water,”",FALSE
"“Charter arrangements for this aircraft were made weeks ago and DID NOT cause the Manila-Vancouver flight cancellation,”",FALSE
“streaming Grand Theft Auto V.”,FALSE
"“Nepal plane crash, 11:00am, 15th January 2023. Yeti Airlines’ 9N-ANC”",FALSE
“BANTAG BALIK BUCOR NA!!! REMULLA AT CATAPANG BAKIT MASYADONG KABADO KAY BANTAG (Bantag returns to BuCor!!! Why are Remulla and Catapang so nervous about Bantag)???”,FALSE
"“KAKAPASOK LANG GRABE! PRES MARCOS BIGLAANG NILUSOB ang NAIA PAPALITAN NA TO MIA, YAP TULFO UMAKSYON (Just in, this is bad! Marcos barged into NAIA, which will be changed back to MIA. Yap, Tulfo took action).”",FALSE
"“all the wealth, assets and excess funds”",FALSE
“LAGOT! IPAPA-SARA NA ITO ANG MATINDING UTOS NG PANGULO. SUBRA NA PANINIRA NINYO (YOU’RE IN TROUBLE! WILL BE CLOSED DOWN THIS IS THE SERIOUS ORDER OF THE PRESIDENT. YOUR ATTACKS ARE TOO MUCH)!”,FALSE
"“She’s 399 years old | Ngayon ko lang nalaman wala na pala siya (I just learned that she recently passed away) | The oldest woman in the world,”",FALSE
“Ito pala yung pumatay sa ofw sa Kuwait (This is the one who killed the OFW in Kuwait)”,FALSE
"“my house thief in Nepalgunj, Newroad,”",FALSE
"“The exact words of the father is: dugo sa dugo. Ibig sabihin hustisya, buhay kapalit ng buhay. (blood for blood. Meaning justice, life for life),”",FALSE
"“This is Durban, South Africa. Come on, Wion. Your ability to relate breaking news and your reputation as a legitimate news page [are] seriously in question,”",FALSE
“Dog looking for injured people in ruins after earthquake”,FALSE
"“We recently fixed an issue where people were unable to use the Unsend a Message feature on Messenger. We apologize for the inconvenience,”",FALSE
"“My guess is Beijing now has what it believes is the perfect jurisdictional pretext to bring down a U.S. plane in China’s contested airspace high above its claims in the South China Sea,”",FALSE
“ensure mastery of knowledge and skills”,FALSE
“Jeddah Cleo 3 Old Mecca Road”,FALSE
"“This is fake news. You’re making up a war, what nonsense!,”",FALSE
“HALA KA! TRYDOR TALAGA! PINALAYA na! PBBM BOYING REMULLA PROTEKTOR DRUGLORD DE LIMA LALABAS NA YARI (OH NO! SUCH A TRAITOR! [He] released [her]!  BOYING REMULLA PROTECTOR DRUGLORD DE LIMA WILL NOW COME OUT)!”,FALSE
"“There is no research that has specifically been done to assess the benefit of putting onions on your feet or anywhere else on your body,”",FALSE
“millions of Filipinos still love Marcos”,FALSE
“notorious and persistent poaching vessels”,FALSE
"“contrary to actual analysis of trenches and actual measurements of deuterium abundances in the oceans,”",FALSE
"“A radar observation campaign in March 2021, combined with precise orbit analysis, allowed astronomers to conclude that there is no risk of Apophis impacting our planet for at least a century,”",FALSE
“Pray for Davao De Oro.”,FALSE
“Kakapasok Lang! Iyak Si Cong Teves! Boying Remulla Pinakulong Na Si Arnie Teves Ng Negros! Pbbm Ayos (Just in! Congressman Teves cries! Boying Remulla imprisoned Arnie Teves of Negros)!”,FALSE
“to secure its hegemony and selfish geopolitical interests”,FALSE
“images are fake and do not belong to ANC.”,FALSE
“more than 10 Chinese fishing vessels around Ayungin Shoal immediately left”,FALSE
"“Naku po! Indonesian navy niratrat at pinasabug (sic) ang isang Chinese fishing vessel – China di nakapalag (Oh, no! The Indonesian navy has fired at and blasted a Chinese fishing vessel – China not able to retaliate)”",FALSE
"“Rest in Peace Celine Dion,”",FALSE
“Gros mouvement de foule à La Défense (Massive crowd movement at La Défense)”,FALSE
