Post Title,Time Posted,Post Link,Image URL,Description,Classification,Quotes 1,Quotes 2,Quotes 3,Quotes 4,Quotes 5,Quotes 6,Quotes 7,Quotes 8,Quotes 9,Quotes 10,Quotes 11,Quotes 12,Quotes 13
VERA FILES FACT CHECK: Bantag’s case NOT dismissed; Zulueta NOT named as sole Lapid slay case mastermind,2022-11-25T08:37:21+00:00,https://verafiles.org/articles/vera-files-fact-check-bantags-case-not-dismissed-zulueta-not-named-as-sole-lapid-slay-case-mastermind,https://verafiles.org/wp-content/uploads/2022/11/112322-FALSE-Bantag-case-dismissed_SHORTIE-FIL.jpg,A video falsely claimed the dismissal of the case against suspended BuCor chief Gerald Bantag regarding the death of Percy Lapid.,FALSE,“JUST IN: LAGOT NA! ZULUETA BUKING NA TUNAY MASTERMIND! BANTAG DISMISS CASE NA! REMULLA NA-SHOCKED (Just in: Oh no! Zulueta revealed as the real mastermind! Bantag’s case dismissed! [Justice Secretary Jesus Crispin “Boying”,,,,,,,,,,,,
VERA FILES FACT CHECK: Marcos NOT worth ‘trillions to quadrillions’ of dollars,2022-11-28T03:48:05+00:00,https://verafiles.org/articles/vera-files-fact-check-marcos-not-worth-trillions-to-quadrillions-of-dollars,https://verafiles.org/wp-content/uploads/2022/11/112322-FALSE-BBM-net-worth_TAG.jpg,A video on YouTube claims that the wealth of President Bongbong Marcos allegedly totals up to quadrillions of dollars. This has no basis.,FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: Bantag still NOT back as BuCor chief,2022-12-02T05:26:28+00:00,https://verafiles.org/articles/vera-files-fact-check-bantag-still-not-back-as-bucor-chief,https://verafiles.org/wp-content/uploads/2022/12/112922-FALSE-Bantag-reinstatement-again_TAG.jpg,A couple of Facebook pages are yet again repeating the false claim that suspended BuCor Director General Gerald Bantag has been reinstated.,FALSE,"“SAWAKAS! ex-PRRD UMÂKSY0N NA Gen BANTAG BÂLlK BUCOR CATAPANG UMÂMlN NA REMULLA PALPÂK (At last! ex-[President Duterte] took action, Gen. Bantag returns to BuCor, [acting BuCor Chief Gregorio] Catapang confessed, [Justice Secretary] Remulla failed)”",,,,,,,,,,,,
VERA FILES FACT CHECK: Videos carry FALSE claims on Caloocan housing project,2022-12-12T05:57:38+00:00,https://verafiles.org/articles/vera-files-fact-check-videos-carry-false-claims-on-caloocan-housing-project,https://verafiles.org/wp-content/uploads/2022/12/120622-FALSE-Caloocan-housing_SHORTIE-FIL-REV1.jpg,"Multiple videos claimed that President Bongbong Marcos’ housing project in Deparo, Caloocan has 3,000 units, and that the media has not reported about it. This is false.",FALSE,"“TAOB SI LENI SA PABAHAY NI PBBM! 3K UNITS PATAPOS NA,DI BINABALITA NG MEDIA? (Leni [Robredo] beaten by [President Bongbong Marcos’ housing program! 3,000 units about to be finished, not reported by the media?)”",,,,,,,,,,,,
VERA FILES FACT CHECK: Vlogger FALSELY claims Robredo admitted no electoral fraud in 2022 polls,2022-12-15T09:01:54+00:00,https://verafiles.org/articles/vera-files-fact-check-vlogger-falsely-claims-robredo-admitted-no-electoral-fraud-in-2022-polls,https://verafiles.org/wp-content/uploads/2022/12/121422-FALSE-Robredo-admits-no-cheating_SHORTIE-FIL-REV1.jpg,"A vlogger claimed that former vice president Leni Robredo admitted there was no electoral fraud during the May 10, 2022 election. Not true.",FALSE,“Hindi ko po sinasabing walang dayaan na nangyari. Ang sinasabi ko lang… walang nakita ‘yong ating mga teams (I’m not saying that no electoral fraud happened. I’m only saying that… our teams didn’t see anything).”,“LENI ROBREDO SA WAKAS UMAMIN DIN NA WALANG NAGANAP NA DAYAAN SA ELEKSYON (Leni Robredo finally admitted that no electoral fraud happened during the election)!”,,,,,,,,,,,
VERA FILES FACT CHECK YEARENDER: Six most repeated lies creeping into public sphere in 2022,2022-12-18T00:00:22+00:00,https://verafiles.org/articles/vera-files-fact-check-yearender-six-most-repeated-lies-creeping-into-public-sphere-in-2022,https://verafiles.org/wp-content/uploads/2022/12/YE-repeated-lies_1080x766_lies.jpg,"What happens when public officials, media outlets and online users keep repeating false statements?",FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK YEARENDER: Filipinos face rapid-fire falsehoods on social media in 2022 elections,2022-12-20T00:00:55+00:00,https://verafiles.org/articles/vera-files-fact-check-yearender-filipinos-face-rapid-fire-falsehoods-on-social-media-in-2022-elections,https://verafiles.org/wp-content/uploads/2022/12/rev_1080x766_elexdisinfo-p1.jpg,"Election disinformation that Filipinos faced was harmful, repetitive and fast-moving. It was also built on the foundations of years-long disinformation that targeted specific candidates.",FALSE,"“Disinformation campaigns often begin well before elections to create confusion and allow the losers to challenge results,”",“Teenagers are the biggest victims of teenage pregnancy”,,,,,,,,,,,
VERA FILES FACT CHECK: FALSE advice about taking daily showers reemerges,2023-01-09T06:07:45+00:00,https://verafiles.org/articles/vera-files-fact-check-false-advice-about-taking-daily-showers-reemerges,https://verafiles.org/wp-content/uploads/2023/01/010423-FALSE-Daily-shower-bad-effects_SHORTIE-FIL-REV1.jpg,"A netizen reshared a five-year-old video which claims taking a shower daily negatively affects the body. This is not true, according to dermatologists.",FALSE,"“Take a [shower] once or twice a day, for 10 minutes in lukewarm water. Use mild soap and avoid too hot or too cold water,”","“Kasi pag sinabi mong health value, lahat ng organs kasama, ‘di ba? Na kapag naliligo ka araw-araw, pwedeng magkaroon ng problema sa buong katawan mo, hindi lang sa skin,”",,,,,,,,,,,
VERA FILES FACT CHECK: PAL did NOT cancel Canada flight due to Marcos’ Switzerland visit,2023-01-18T09:17:58+00:00,https://verafiles.org/articles/vera-files-fact-check-pal-did-not-cancel-canada-flight-due-to-marcos-switzerland-visit,https://verafiles.org/wp-content/uploads/2023/01/011723-FALSE-PAL-canceled-flight_TAG.jpg,An allegation is making the rounds on social media that Philippine Airlines (PAL) canceled a 777 flight to Canada as a result of President Ferdinand Marcos’ trip to Switzerland. This is not true.,FALSE,"“Charter arrangements for this aircraft were made weeks ago and DID NOT cause the Manila-Vancouver flight cancellation,”","“PAL had to cancel its 777 flight to Vancouver today, because [Marcos] commandeered it for his trip to Switzerland, then for the very first time in PAL’s history – all the crew, including pilots, stewards and stewardesses were forced to sign a Non Disclosure Agreement.”",,,,,,,,,,,
VERA FILES FACT CHECK: GTA V gameplay FALSELY labeled as Nepal plane crash footage,2023-01-20T06:00:23+00:00,https://verafiles.org/articles/vera-files-fact-check-gta-v-gameplay-falsely-labeled-as-nepal-plane-crash-footage,https://verafiles.org/wp-content/uploads/2023/01/011823-FALSE-Nepal-plane-crash_SHORTIE-FIL.jpg,A recording of a popular video game made to look like footage of the fatal Jan. 15 plane crash in Nepal is currently circulating among Filipinos on social media.,FALSE,“streaming Grand Theft Auto V.”,"“Nepal plane crash Emergency Landing in Indian Airports 2023,”",,,,,,,,,,,
VERA FILES FACT CHECK: FALSE list of ‘LTO’ motorcycle fines circulates,2023-01-20T06:21:07+00:00,https://verafiles.org/articles/vera-files-fact-check-false-list-of-lto-motorcycle-fines-circulates,https://verafiles.org/wp-content/uploads/2023/01/011923-FALSE-LTO-violations_SHORTIE-FIL-REV1.jpg,Netizens are sharing an inaccurate tally of fines supposedly imposed by the Land Transportation Office (LTO) on motorcycle owners who violate the law.,FALSE,,,,,,,,,,,,,
VERA FILES FACT CHECK: Old clip of Russia plane crash FALSELY claimed as ‘Nepal’ crash,2023-01-25T08:03:54+00:00,https://verafiles.org/articles/vera-files-fact-check-old-clip-of-russia-plane-crash-falsely-claimed-as-nepal-crash,https://verafiles.org/wp-content/uploads/2023/01/012322-FALSE-Nepal-crash-Russia_TAG_REV.jpg,A short clip made to appear like footage of the deadly plane crash in Nepal on Jan. 15 is circulating in Facebook.,FALSE,"“Nepal plane crash, 11:00am, 15th January 2023. Yeti Airlines’ 9N-ANC”",,,,,,,,,,,,
VERA FILES FACT CHECK: Bantag reinstated as BuCor chief NOT TRUE,2023-01-26T09:49:20+00:00,https://verafiles.org/articles/vera-files-fact-check-bantag-reinstated-as-bucor-chief-not-true,https://verafiles.org/wp-content/uploads/2023/01/012522-FALSE-Bantag-BuCor-again_TAG.jpg,A video on Facebook (FB) is erroneously claiming that suspended Bureau of Corrections (BuCor) chief Gerald Bantag has been reinstated. This is not true.,FALSE,“BANTAG BALIK BUCOR NA!!! REMULLA AT CATAPANG BAKIT MASYADONG KABADO KAY BANTAG (Bantag returns to BuCor!!! Why are Remulla and Catapang so nervous about Bantag)???”,,,,,,,,,,,,
VERA FILES FACT CHECK: Marcos NOT changing NAIA to MIA,2023-01-27T10:05:39+00:00,https://verafiles.org/articles/vera-files-fact-check-marcos-not-changing-naia-to-mia,https://verafiles.org/wp-content/uploads/2023/01/012623-FALSE-Bongbong-marched-NAIA_TAG_REV.jpg,"Another YouTube video is erroneously claiming that the name of NAIA will revert to MIA. This time, by misrepresenting a clip of an airport inspection of President Bongbong Marcos.",FALSE,"“KAKAPASOK LANG GRABE! PRES MARCOS BIGLAANG NILUSOB ang NAIA PAPALITAN NA TO MIA, YAP TULFO UMAKSYON (Just in, this is bad! Marcos barged into NAIA, which will be changed back to MIA. Yap, Tulfo took action).”",,,,,,,,,,,,
VERA FILES FACT CHECK: Remulla falsely claims ICC has no member in ASEAN,2023-01-30T08:35:22+00:00,https://verafiles.org/articles/vera-files-fact-check-remulla-falsely-claims-icc-has-no-member-in-asean,https://verafiles.org/wp-content/uploads/2023/01/thumbnail-013023-vffc-remulla-on-no-asean-members-of-icc.jpg,"Contrary to Remulla’s statement, Cambodia and Timor-Leste are signatories to the International Criminal Court (ICC).",FALSE,,,,,,,,,,,,,
"VERA FILES FACT CHECK: Video carries FALSE claims on Maharlika fund, Marcos wealth",2023-01-30T09:32:23+00:00,https://verafiles.org/articles/vera-files-fact-check-video-carries-false-claims-on-maharlika-fund-marcos-wealth,https://verafiles.org/wp-content/uploads/2023/01/011623-FALSE-Maharlika-Wealth-Fund_SHORTIE-ENG-REV1.jpg,A YouTube video made a number of untrue claims about the purported wealth of the Marcos family and the proposed Maharlika Investment Fund.,FALSE,"“all the wealth, assets and excess funds”",,,,,,,,,,,,
VERA FILES FACT CHECK: Marcos NOT closing down GMA Network,2023-01-31T06:06:18+00:00,https://verafiles.org/articles/vera-files-fact-check-marcos-not-closing-down-gma-network,https://verafiles.org/wp-content/uploads/2023/01/013023-FALSE-GMA-Network-closure_SHORTIE_TAG-REV.jpg,"A YouTube video’s headline and thumbnail claim President Ferdinand “Bongbong” Marcos ordered the closure of media giant GMA Network Inc. This is not true, but a mere clickbait.",FALSE,“LAGOT! IPAPA-SARA NA ITO ANG MATINDING UTOS NG PANGULO. SUBRA NA PANINIRA NINYO (YOU’RE IN TROUBLE! WILL BE CLOSED DOWN THIS IS THE SERIOUS ORDER OF THE PRESIDENT. YOUR ATTACKS ARE TOO MUCH)!”,"“KAPAPASOK LANG (JUST IN)!  KARMA! PRES MARCOS may MATINDING UTOS, GMA NETWORK SUMU-SUBRA na KAYO TUMIGIL KAYO (PRES MARCOS HAS A SERIOUS ORDER, GMA NETWORK YOU HAVE GONE TOO FAR STOP IT)!”",,,,,,,,,,,
VERA FILES FACT CHECK: FALSE video of 399-year-old woman’s death spread online,2023-02-01T05:11:35+00:00,https://verafiles.org/articles/vera-files-fact-check-false-video-of-399-year-old-womans-death-spread-online,https://verafiles.org/wp-content/uploads/2023/02/012723-FALSE-399-year-old-woman_SHORTIE-FIL-REV1.jpg,"Netizens, including Filipinos, are sharing and interacting with a Facebook (FB) Reel falsely stating that a 399-year-old woman recently passed away. There is no one on record who has yet reached that age and the person in the video was actually a 109-year-old man.",FALSE,"“She’s 399 years old | Ngayon ko lang nalaman wala na pala siya (I just learned that she recently passed away) | The oldest woman in the world,”",,,,,,,,,,,,
"VERA FILES FACT CHECK: FB video shows wrong suspect, NOT alleged killer of OFW in Kuwait",2023-02-01T06:38:42+00:00,https://verafiles.org/articles/vera-files-fact-check-fb-video-shows-wrong-suspect-not-alleged-killer-of-ofw-in-kuwait,https://verafiles.org/wp-content/uploads/2023/02/013122-FALSE-Another-Ranara-killer_TAG_REV.jpg,"Amid news of the brutal killing of overseas Filipino worker (OFW) Jullebee Ranara whose charred remains were left in the middle of a Kuwaiti desert, a video circulated on Facebook (FB) showing her alleged murderer. This is not true. The footage is that of a suspect in a teen murder case in the U.S. in 2019.",FALSE,“Ito pala yung pumatay sa ofw sa Kuwait (This is the one who killed the OFW in Kuwait)”,,,,,,,,,,,,
"VERA FILES FACT CHECK: Viral TikTok videos DO NOT show suspect, suspect’s mother in OFW’s rape-slay",2023-02-02T06:02:57+00:00,https://verafiles.org/articles/viral-tiktok-videos-do-not-show-suspect-suspects-mother-in-ofw-rape-slay,https://verafiles.org/wp-content/uploads/2023/02/013123-FALSE-Ranara-killer-and-mother_SHORTIE_ENG-DRAFT.jpg,"Viral TikTok videos supposedly showing the suspect and his mother, in the rape and murder of overseas Filipino worker (OFW) Jullebee Ranara in Kuwait are false. The man and woman in the video collage are unrelated to the case.",FALSE,"“my house thief in Nepalgunj, Newroad,”",“A mother’s heart… Ahmed Daraghmeh’s mother bid farewell to her son”,,,,,,,,,,,
VERA FILES FACT CHECK: FB video does NOT show parents of alleged killer of Ranara in Kuwait,2023-02-04T00:30:05+00:00,https://verafiles.org/articles/vera-files-fact-check-fb-video-does-not-show-parents-of-alleged-killer-of-ranara-in-kuwait,https://verafiles.org/wp-content/uploads/2023/02/020123-FALSE-Killer-parents-plead_TAG_REV.jpg,A video is circulating on Facebook (FB) purportedly showing the parents of the alleged killer of overseas Filipino worker (OFW) Jullebee Ranara pleading for the life of their child. This is not true. The video is about a different case in Iran.,FALSE,"“The exact words of the father is: dugo sa dugo. Ibig sabihin hustisya, buhay kapalit ng buhay. (blood for blood. Meaning justice, life for life),”",“ITO DAW PAMILYA NG 17 YR OLD NA PUM@ASLANG SA KABABAYAN NATEN. (This is the alleged family of the 17-year old who killed our compatriot)”,,,,,,,,,,,
VERA FILES FACT CHECK: Video DOES NOT show tsunami in Turkey but massive wave in South Africa,2023-02-08T01:40:54+00:00,https://verafiles.org/articles/vera-files-fact-check-video-does-not-show-tsunami-in-turkey-but-massive-wave-in-south-africa,https://verafiles.org/wp-content/uploads/2023/02/020723-FALSE-Turkey-earthquake-tsunami_TAG_REV.jpg,"A video, allegedly showing a tsunami caused by the earthquake in Turkey and published by an Indian news organization, is spreading among Filipinos on Facebook (FB). It is not true.",FALSE,"“This is Durban, South Africa. Come on, Wion. Your ability to relate breaking news and your reputation as a legitimate news page [are] seriously in question,”","“Scenes from Adana, Turkiye after massive earthquake strikes the region.”",,,,,,,,,,,
VERA FILES FACT CHECK: FB pages circulate old photos NOT related to killer quake in Turkey and Syria,2023-02-09T12:52:25+00:00,https://verafiles.org/articles/vera-files-fact-check-fb-pages-circulate-old-photos-not-related-to-killer-quake-in-turkey-and-syria,https://verafiles.org/wp-content/uploads/2023/02/020823-FALSE-Unrelated-photos-Turkey_TAG_REV2.jpg,"While the number of casualties in the deadly earthquake that struck parts of Turkey and Syria continues to rise, so are photos allegedly showing the devastation popping up. But the images circulating in several Filipino Facebook (FB) pages are unrelated to the tragedy.",FALSE,“Dog looking for injured people in ruins after earthquake”,"“TINGNAN| Umakyat pa sa higit 3,500 katao ang nasawi kasunod sa 7.8 magnitude na lindol sa border ng Turkey at Syria. (LOOK | The death toll has risen to more than 3,500 following the 7.8 magnitude earthquake on the border of Turkey and Syria)”",,,,,,,,,,,
