label,article
1,""" ""Inubos po nila President"" Ganito na lang ang mga salitang lumabas sa bibig ng kababayan nating Overseas Filipino Worker (OFW) na na-deport mula Jeddah. Ayon sa uploader na si Mah Fe Moskila, na-deport daw sila noong Nobyembre 17, 2018 mula sa bansang Saudi Arabia. Kwento pa ni Moskila, pinagbawalan daw sila ng mga immigration sa Jeddah na magbitbit ng mga mahahalagang gamit tulad ng cellphone, alahas at pera, bagkus ipinalagay daw ito sa kanilang bagahe. Laking gulat na lang daw nila nang nakita nilang nagkalat na ang kanilang mga gamit noong padating nila sa paliparan s Pilipinas. Lumapit na umano sila sa mga pamunuan ng Saudi pero wala raw pananagutan ang mga ito sa mga nawalang gamit ng mga OFW. Maririnig sa video na halos humagulgol na ang isa sa mga OFW habang ang lalake naman sa video ay nagmamakawa sa Pangulong Duterte na sila ay tulungan. ""Presidente Duterte, tulungan niyo po kami. Deported na nga po kami. Wala natira sa pinaghirapan namin. Inubos po nila. "" sabi ng lalakeng OFW sa video. Ito pa pong ilang larawan na pinost ng kababayan natin Source: Mah Fe Moskila"
0,"Ito, ayon sa PCGG, ay matapos maglabas ang Pangulong Aquino ng executive order na nagpapahintulot sa pagsusubasta sa naturang ari-arian upang magamit ang pondo sa pagpapabuti sa industriya ng pagtatanim ng niyog."
0,Agad masusubok ang kakayahan ng mga nakuwalipika sa pinakamayaman at pinakamalaking karera sa bansa sa unang araw pa lamang ng labanan kung saan ay dalawang yugto agad ang kanilang kakaharapin sa kabuuang anim na araw ngunit may walong Stage na karera.
1,"Sa kumakalat na video clip ng programang ""It's Showtime"", naging laman ng katatawanan ang dalawa sa mga kilalang kritiko ni Pangulong Rodrigo Duterte na sina Senator Antonio Trillanes at Leila De Lima. Mapapanood sa nasabing video clip na binanggit ni Vice Ganda ang pangalan ni De Lima at ipinatungkol ito sa kayang co-host. At nang tanungin kung ano ang mensahe nito kay Trillanes, pabiro nitong sinabi na inaantay na daw nila si Trillanes. Si De Lima ay nakapiit ngayon sa Camp Crame at hinaharap ang mga kasong may kaugnayan sa iligal na droga. Ikinatuwa naman ilang kababayan natin ang banat ng mga host kay Trillanes. Source: It's Showtime via jym bwrdn"
0,"Nagdududa ang mga mamamahayag at tinanong si Garin kung nakararanas ito ng makating lalamunan. ""Napaos lang talaga.... After the budget hearing yesterday [Lunes], because the regional directors are all here, I took advantage of the opportunity to meet them and identify the gaps, what help they need in the central office, and what help we need from them. We ended at midnight. And then, early morning today, we had to comply with all the requirements needed by the senate in compliance with our conditional approval of the budget. So medyo puyat ho talaga,"" paliwanag ng opisyal. Iginiit din ni Garin na hanggang kahapon, wala rin sa mga sundalo sa Caballo Island ang napatunayang positibo sa Ebola. Samantala, apat pang Pinoy peacekeeper ang dumating sa Pilipinas mula Liberia nitong nakaraang linggo."
0,"INAPRUBAHAN ng Kamara de Representantes sa ikalawang pagbasa ang panukala na magbabawal sa paghuli at pagbebenta ng mga pating, rays at chimaeras. Sinabi ni House Speaker Gloria Macapagal Arroyo, may akda ng panukala, na bagamat kinatatakutan ang mga pating sila ay mahalagang bahagi ng ecosystem na kailangan sa pagbalanse ng kalikasan. ""Sharks are typically depicted as apex predators that have significant top-down effects on food webs. They help keep prey populations healthy by feeding on weak, sick, or old fishes, and prevent overgrazing of critical marine habitats,"" nai Arroyo. Kung mawawala umano ang pating sa ecosystem magbabago ang predatory-prey interaction. ""Aside from ecological benefits, sharks and rays have also been proven to boost local economies through sustainable tourism activities, and through fisheries in many developing countries."" Ang mga manghuhuli at magbebenta ay makukulong ng anim hanggang 12 taon at multang P100,000 hanggang P1 milyon."
0,"Ang Pilipinas ang nag-iisang bansa sa Asia na rumanggo sa pandaigdigang top 10 para sa bansang may mataas na bilang ng mga babaeng nasa managerial posts, ipinakita ng pag-aaral. Nanguna ang Jamaica sa listhaan na may 59.3%, sinundan ng Colombia na may 53.1%; Saint Lucia, 52.3%; Panama, 27.4%; Belarus, 46.2%; Latvia, 45.7%; Guatemala, 44.8%; Bahamas, 44.4%; at Moldova, na may 44.1%. Sinundan ng Mongolia ang Pilipinas sa Asia rankings, ngunit ito ay nasa ika-17 puwesto. ""Our research is showing that women's ever increasing participation in the labor market has been the biggest engine of global growth and competitiveness,"" ayon sa ILO. Ang mga developing region, ipinakita ng pag-aaral, ay mas malamang na magkaroon ng mas mataas na persentahe ng mga babae sa matataas at managerial position, sa kabila ng mas maraming babae ang nakararating sa matataas na uri ng trabaho sa mga lokal na kumpanya sa halip na sa multinational o malalaking korporasyon. Sa Pilipinas, ayon pa rito, saklaw ng mga babae ang malaking bahagi ng labor market, lalo na sa mga industriya tulad ng business process outsourcing. Sa pag-aaral, na inilabas noong Enero 15, 2015, nakabalangkas ang nagbabagong trend sa dalawang huling dekada na naghatid sa mga babae sa puwesto ng 40% ng senior at middle-level management positions. Karaniwan pa rin ang company board na ang mga miyembro ay lalaki ngunit kumakaunti na ang bilang, sapagkat saklaw na ng mga babae ang 20% o higit pa ng lahat ng mga board sa iilang bansa, ayon pa rito, na sinabing ang Norway ang may pinakamataas na global proportion ng mga kumpanya (13.3%) na may isang babae bilang chairperson ng company board, sinundan ng Turkey (11.1%). Pinatatakbo ng kababaihan ang halos 30% ng mga negosyo sa daigdig, ngunit nasa micro at small enterprises lamang ang mga ito, ipinakita ng pag-aaral. Gayong mga babae ang mas malamang na magmay-ari o mangasiwa ng isang negosyo ngayon kaysa dati, hindi naman mas malamang na humawak sila ng isang posisyong may kapangyariyan sa kahit na anong pinakamalalaking korporasyon sa daigdig. Limang porsiyento lamang ng mga chief executive officer ng pinakamalalaking korporasyon sa daigdig ay mga babae; kung mas malaki ang kumpanya, mas kakaunti ang pinuno na babae, ayon pa rito."
1,"Magpapatupad na ng crackdown ang Philippine National Police - Highway Patrol Group (PNP-HPG) sa mga motoristang gumagamit ng mga plakang numero 8. Ito ay matapos magbigay ng direktiba si House Speaker Gloria Macapagal-Arroyo na i-recall ang lahat ng plate number 8. Ang plate number 8 ay karaniwang gamit ng mga miyembro ng kongreso. Ang ilan ay ginagamit ito para makapanindak ng mga kapwa motorista sa lansangan. Katulad na lang ni Jojo Valerio, ang road rage suspect na nakunang sa viral video na nanapak at nanggigitgit ng mga kapwa motorista habang gumagamit ng plakang may numero 8. ""Nag-issue na ako sa lahat ng ating chiefs nationwide na mag-conduct ng crackdown sa plaka na 8 at mabuti nga naman na ang ating Congress nag-issue na rin na i-surrender na ang ganitong plaka. Tutulungan naming ang Congress na hanapin 'yung mga plaka and we will crack down on plate number 8,"" sabi ni HPG director Chief Supt. Roberto Fajardo. Binilinan naman ni PNP Chief Oscar Albayalde ang mga kapulisan na huwag magpasindak sa mga motoristang may plakang 8. Mayroon din daw gumagamit pekeng plakang 8. ""There is nothing wrong in flagging down these vehicles for as long as our personnel would do it in a proper way. While the Land Transportation Office (LTO) allows its use, there are restrictions,"" ani Albayalde. Source: ABS-CBN | PTV"
1,"Matapos mag-cutting classes ang 11 grade 9 students ay nahuli ang mga itong nagpa-pot session sa lungsod ng Makati. Ayon sa ulat ng GMA News, nahuli ang kabalastugan ng mga estudyante nang may magreklamong kapitbahay dahil sa pag-iingay ng mga ito. Bumungad sa mga pulis at tanod ang amoy ng marijuana sa tinatambayang lugar ng mga estudyante sa Barangay Southside. ""Nagresponde ang mga Bantay Bayan kasama ang ating mga pulis, pagdating don, pagbukas ng pintuan, nadatnan ang mga kabataan na nangangamoy marijuana,"" pahayag ni Makati Police Senior Inspector Gideon Ines Sa pagsisiyasat ng mga otoridad, natuklasan nila na ang ama ng grade 9 student na nag-host ng pot session ay kasama sa drug watch list ng kinauukulan. Nangatwiran ang binatilyo at sinabing hindi niya raw alam ito. ""Wala akong alam dun, sir. Wala naman sinasabi papa ko sa akin,"" sabi ng binatilyo. At dahil sa underage pa ang mga binatilyo ay dadalhin muna ang mga ito sa social welfare department. Natatandaan niyo ba ang sinabi ni Hontiveros noong kasagsagan ng isyu tungkol sa pagpapababa sa edad ng criminal liability ng mga kabataan?. Basahin ang reaksyon ng ilan nating kababayan sa balitang ito. ""Hindi rason na minor sila nag aaral mga yan im sure napag aralan nila ang tama sa mali..kaya nga mabuti lng na my criminal liability at age of 9 para hindi na sila tuluyang mawala sa landas."" sabi ni L. Alombro. ""oh dba yn ung ayaw nio n ibaba ung edad ng criminal ages ng mga bata eh kitang kita nman n khit bata p marunong n s mga bgay n kalokohan."" sabi ni C. Urbina. "" O, wag na naman sabihin na hindi pa nila alam na mali at bawal yan ginagawa nila...! Minors nga sila but they already know what is right & wrong...! Wala sa edad ang pagiging isang criminal...! "" sabi ni R. Montemayor. Source: GMA | Hontiveros"
1,"Ilang netizens ang nakakita sa pagtulong ni former Philippine National Police CHief Ronald ""Bato"" Dela Rosa sa isang rider na na-aksidente sa lungsod ng Pasay. Sa mga larawan na pinost ni Carlo Dalusong Andrade sa kanyang social media account, makikita si Bato na kinakausap ang driver ng bus na nakabangga sa rider at nagpatawag ng pulis para bigyan ng tulong ang nadisgrasya. Makikita sa mga litrato na naka barong tagalog pa si Bato at halatang may mahalagang pinuntahan o pupuntahan. Ikinatuwa ni Andrade ang ginawa ni Bato sa kapwa niya rider. ""What a good man. Hindi nagatubili na bumaba sa sasakyan nia at tulungan ang kapwa ntn rider na nabundol na bus. Isang mapagpalang araw sayo. SENATOR BATO. Sana all... Nkita ko mismo yan kasunod ng bus ung sasakyan ni sen. Bato huminto tlga cla para tumulong sa nadisgrasya. Cia pa nagpatwag ng enforcer,"" sabi ni Andrade Isang netizen din ang nag-post video ng kuha niya kay Bato habang tumutulong sa biktima ng aksidente. Source: Carlo Dalusong Andrade | Nino Yatco Buendia"
0,Ni NITZ MIRALLES MARAMI ang bumilib kay Chynna Ortaleza nang ipagupit ang mahabang buhok para maging makatotohanan sa lesbo role na gagampanan sa The Rich Man's Daughter. Positive ang feedback ng netizens nang i-post niya ang kanyang litrato na super iksi ang buhok.
1,"Isa na namang kaso ng panghahalay na kinasasangkutan ng pari ang lumutang matapos ireklamo ng mga magulang ng 4-anyos na bata ang isang pari sa Cadiz, Negros Occidental. Nagsampa ng kasong rape ang mga magulang ng biktima laban kay Father Aaron Buenacosa, 41-anyos. Ayon kay Cadiz City Police Chief Inspector Robert Mansueto, mismo ang batang biktima raw ang nagsalaysay sa nanay nito patungkol sa kahalayang ginawa ng pari. Noon pa raw Pebrero 8 nangyari ang pangmomolestiya pero naireklamo lang ng pamilya sa kapulisan ang insidente nitong Pebrero 23. Base sa pahayag ng ama ng biktima, madalas daw hiramin ni Father Buenacos ang bata. Nais daw dumulog ng mga magulang ng biktima kay Presidente Rodrigo Duterte. Basahin ang reaksyon ng ilang kababayan natin sa bagong isyung kinakaharap ng simbahan. ""Ako Catholic po ako, pero simula nung gawing politics yung wali ng mga pari ay hindi na ako pumupunta sa simbahan at taimtim na lang akong mag dasal sa bahay. kasi yung habol ko po ay word of the lord, hindi word of a politician,"" sabi ni J. Agbay. ""Nang dahil ky duterte maramj ng mga biktima naglakas loob e sumbong ang mga pari sa kanilang mga kawalang hiyang ginagawa.tapos c duterte na naman ang isisihin ng mga pari..bistado na mga galawan ng pari ngayon,"" sabi ni W. Encarnacion. ""Ito ang mga dapat mabitay...kaya pala ayaw nang simbahan nang death penalty dahil malaking kasalanan daw ang pumatay. Pero ang rape kapag pari ang gumawa okay lang....CBCP, GABRIELA, CHR at iba pang ayaw nang death penalty anyare? Ang dami palang dapat nyong bigyan nang pansin sa mga alagad ng simbahan, bkit tahimik lang kayo?,"" sabi ni E. Quirante. Source: ABS-CBN"
0,"Para sa nobyo ang nobya. Naroon ang abay ng nobyo para makinig sa kanya at ikinagagalak niya ang makinig sa nobyo. Ganito rin lubos ang aking kagalakan. Dapat Siyang humigit at ako nama'y lumiit."""
0,"Ipinakikita ng mga imahe ang 88-anyos na si Castro sa kanyang bahay kasama ang asawang si Dalia habang nakikipagpulong sa lider ng isang students' union, at inilathala ito sa pahayagan ng estado, ang Granma, at iba pang official media."
0,"Ayon sa ulat, umabot na sa 13 munisipalidad ang naapektuhan simula nang ilunsad ang opensiba laban sa BIFF na nagresulta sa paglikas sa mga government evacuation center ng 19,075 pamilya o 93,402 indibidwal. Naapektuhan din ng kaguluhan ang klase sa 42 paaralan, na roon nagaaral ang 16,000 elementary at high school student. Tinaguriang ""Tabang Sibilyan, Isulong ang Kapayapaan,"" sinabi ni ARMM Governor Mujiv Hataman na target ng relief and peace advocacy campaign ang makapagbigay ng pagkain at tulong medikal sa mga naapektuhang residente. Kada linggo, gumagastos ang pamahalaan ng ARMM ng P12 milyon para sa food pack ng mga evacuee, bukod pa ang gastusin sa iba pang uri ng ayuda at kagamitan para sa relief operations. Sinabi ni Hataman na posibleng magtagal ang kampanya laban sa mga bandidong BIFF sa Maguindanao hanggang Hunyo o higit pa."
0,"Sa panayam ng Balita sa turnover ceremony ng silyang gawa ng PNoy Bayanihan project sa Pasong Tamo Elementary School sa Quezon City, sinabi ni Villanueva na maipupursige rin nito ang kampanya ng gobyerno laban sa illegal logging. ""Ibinabalik lamang natin ang mga ninakaw sa mga kabataan,"" aniya."
1,"Last day na sa trabaho ng isang Filipina nurse sa Saudi Arabia dahil nakatakda siyang umuwi sa Pilipinas, ngunit naunsyami ang kanyang pagbabalikbayan dahil sa pagkakasangkot niya sa insidente ng baby switching sa ospital na pinapasukan. Ayon sa ulat ng GMA, ang Pinay nurse na itinago sa pangalang ""Gina"" ay sa isang pagamutan sa Jeddah nagtatrabaho at nakatakda na sana siyang umuwi ng bansa nang mangyari ang aksidenteng pagkakapalit ng mga sanggol ng dalawang inang nanganak doon. Sa isang panayam, sinabi ni Gina na siya ang sinisisi ng ospital sa baby switching na nangyari at inakusahan siya ng ""negligence"" na nauwi sa pagkakasuspinde sa kanya sa kabila ng last day na niya iyon sa trabaho. ""Yun po, sinasabi nila na ako ang may kasalanan, pero hindi naman ako ang nagbigay ng bata. Ako daw ang nagpalit ng bata, hindi naman ako aware na napalit ang bata dahil ang dami ko talagang trabaho. Sampu ang bata at dalawang bagong silang ... ang hirap po mag-isa po,"" anang Pinay nurse. Kuwento ni Gina, dalawa silang naka-duty nang maganap ang insidente pero iginigiit umano ng ospital na siya lang ang naka-duty batay sa kuha ng CCTV camera sa mga oras na tinatayang nangyari ang pagkakapalit ng dalawang sanggol. Pinatigil muna sa trabaho si Gina habang isinasagawa ang imbestigasyon. Posible umanong umakyat sa Saudi Ministry of Health ang kaso niya. ""Baka raw magpunta ang Ministry of Health at tanungin kung ano ang ginawa nilang aksyon about dun sa case na 'yun. Kaya pinapirma nila ako na stop work muna ako in the meantime. I-update na lang daw nila ako sa development,"" ani Gina. Ngunit mahigit isang buwan na ang lumipas ay wala pang update sa kaso niya kaya dumulog sa siya sa grupong ""Kaagapay ng Bawat OFW"" na nagsabing lapitan niya ang Overseas Workers Welfare Administration Office. Ayon kay OWWA Welfare Officer James Mendiola, hindi na maghahabol ang mga ina ng mga sanggol kung ire-refund ng ospital ang ibinayad nila. ""Ang desisyon sa kanila, hati sila ng ospital dun sa pag-refund, 50-50 sila ng ospital, ang amount na sinabi ay Riyal 10,000 (tinatayang P138,874) bawat isa,"" sabi ni Mendiola. Susubukan namang pakiusapan ni Labor Attache Nasser Munde ang ospital na huwag nang singilin si Gina. ""Ine-negotiate natin sa ospital. Alam naman natin ang financial capabilities ng worker, maliit lang ang buwanang sahod, at since may pagkukulangan din ang ospital dahil under staff, tapos pinapagtrabaho pa siya kahit na nagpasabi na siya ay uuwi na,"" ayon kay Mendiola."
